1 2 3 1.0
1453 48 56 6.0
1454 48 32 6.0
1455 48 27 6.0
1456 48 63 6.0
1457 48 37 6.00012207031
1458 48 49 6.00012207031
1459 49 43 1.0
1460 49 37 2.0
1461 49 31 3.0
1462 49 25 4.0
1463 49 19 5.0
1464 49 13 6.0
1465 50 44 1.0
1466 50 49 1.00012207031
1467 50 38 2.0
1468 50 43 2.0001220703099998
1469 50 39 3.0
1470 50 32 3.0
1471 50 37 3.0001220703099998
1472 50 33 4.0
1473 50 40 4.0
1474 50 26 4.0
1475 50 31 4.00012207031
1476 50 20 5.0
1477 50 41 5.0
1478 50 34 5.0
1479 50 27 5.0
1480 50 25 5.00012207031
1481 50 21 6.0
1482 50 42 6.0
1483 50 47 6.0
1484 50 35 6.0
1485 50 14 6.0
1486 50 28 6.0
1487 50 19 6.00012207031
1488 51 45 1.0
1489 51 50 1.0
1490 51 52 1.0
1491 51 39 2.0
1492 51 44 2.0
1493 51 46 2.0
1494 51 53 2.0
1495 51 49 2.0001220703099998
1496 51 38 3.0
1497 51 40 3.0
1498 51 47 3.0
1499 51 33 3.0
1500 51 54 3.0
1501 51 59 3.0
1502 51 43 3.0001220703099998
1503 51 34 4.0
1504 51 65 4.0
1505 51 41 4.0
1506 51 48 4.0
1507 51 27 4.0
1508 51 32 4.0
1509 51 58 4.0
1510 51 60 4.0
1511 51 37 4.00012207031
1512 51 35 5.0
1513 51 66 5.0
1514 51 71 5.0
1515 51 42 5.0
1516 51 21 5.0
1517 51 64 5.0
1518 51 28 5.0
1519 51 57 5.0
1520 51 26 5.0
1521 51 31 5.00012207031
1522 51 78 6.0
1523 51 72 6.0
1524 51 36 6.0
1525 51 20 6.0
1526 51 22 6.0
1527 51 70 6.0
1528 51 56 6.0
1529 51 15 6.0
1530 51 29 6.0
1531 51 63 6.0
1532 51 25 6.00012207031
1533 52 46 1.0
1534 52 51 1.0
1535 52 53 1.0
1536 52 40 2.0
1537 52 45 2.0
1538 52 47 2.0
1539 52 50 2.0
1540 52 54 2.0
1541 52 59 2.0
1542 52 34 3.0
1543 52 39 3.0
1544 52 65 3.0
1545 52 44 3.0
1546 52 41 3.0
1547 52 48 3.0
1548 52 60 3.0
1549 52 58 3.0
1550 52 49 3.0001220703099998
1551 52 66 4.0
1552 52 71 4.0
1553 52 33 4.0
1554 52 38 4.0
1555 52 42 4.0
1556 52 35 4.0
1557 52 64 4.0
1558 52 28 4.0
1559 52 57 4.0
1560 52 43 4.00012207031
1561 52 72 5.0
1562 52 36 5.0
1563 52 78 5.0
1564 52 70 5.0
1565 52 22 5.0
1566 52 27 5.0
1567 52 56 5.0
1568 52 32 5.0
1569 52 29 5.0
1570 52 63 5.0
1571 52 37 5.00012207031
1572 52 76 6.0
1573 52 69 6.0
1574 52 77 6.0
1575 52 21 6.0
1576 52 84 6.0
1577 52 23 6.0
1578 52 26 6.0
1579 52 30 6.0
1580 52 16 6.0
1581 52 62 6.0
1582 52 55 6.00012207031
1583 52 31 6.00012207031
1584 53 47 1.0
1585 53 52 1.0
1586 53 54 1.0
1587 53 59 1.0
1588 53 65 2.0
1589 53 41 2.0
1590 53 46 2.0
1591 53 48 2.0
1592 53 51 2.0
1593 53 60 2.0
1594 53 58 2.0
1595 53 35 3.0
1596 53 66 3.0
1597 53 71 3.0
1598 53 40 3.0
1599 53 42 3.0
1600 53 45 3.0
1601 53 64 3.0
1602 53 50 3.0
1603 53 57 3.0
1604 53 70 4.0
1605 53 36 4.0
1606 53 72 4.0
1607 53 78 4.0
1608 53 39 4.0
1609 53 34 4.0
1610 53 44 4.0
1611 53 56 4.0
1612 53 29 4.0
1613 53 63 4.0
1614 53 49 4.00012207031
1615 53 38 5.0
1616 53 76 5.0
1617 53 77 5.0
1618 53 69 5.0
1619 53 84 5.0
1620 53 23 5.0
1621 53 33 5.0
1622 53 28 5.0
1623 53 30 5.0
1624 53 62 5.0
1625 53 43 5.00012207031
1626 53 55 5.00012207031
1627 53 68 6.0
1628 53 17 6.0
1629 53 75 6.0
1630 53 80 6.0
1631 53 22 6.0
1632 53 89 6.0
1633 53 83 6.0
1634 53 24 6.0
1635 53 27 6.0
1636 53 32 6.0
1637 53 37 6.00012207031
1638 53 61 6.00012207031
1639 54 48 1.0
1640 54 53 1.0
1641 54 60 1.0
1642 54 42 2.0
1643 54 66 2.0
1644 54 47 2.0
1645 54 52 2.0
1646 54 59 2.0
1647 54 36 3.0
1648 54 65 3.0
1649 54 72 3.0
1650 54 41 3.0
1651 54 46 3.0
1652 54 51 3.0
1653 54 58 3.0
1654 54 76 4.0
1655 54 35 4.0
1656 54 40 4.0
1657 54 71 4.0
1658 54 45 4.0
1659 54 50 4.0
1660 54 64 4.0
1661 54 30 4.0
1662 54 57 4.0
1663 54 34 5.0
1664 54 70 5.0
1665 54 39 5.0
1666 54 80 5.0
1667 54 78 5.0
1668 54 44 5.0
1669 54 24 5.0
1670 54 56 5.0
1671 54 29 5.0
1672 54 63 5.0
1673 54 49 5.00012207031
1674 54 38 6.0
1675 54 18 6.0
1676 54 33 6.0
1677 54 77 6.0
1678 54 84 6.0
1679 54 90 6.0
1680 54 23 6.0
1681 54 69 6.0
1682 54 28 6.0
1683 54 62 6.0
1684 54 43 6.00012207031
1685 54 55 6.00012207031
1686 55 49 1.0
1687 55 43 2.0
1688 55 37 3.0
1689 55 31 4.0
1690 55 25 5.0
1691 55 19 6.0
1692 56 50 1.0
1693 56 57 1.0
1694 56 55 1.00012207031
1695 56 44 2.0
1696 56 51 2.0
1697 56 49 2.0001220703099998
1698 56 45 3.0
1699 56 38 3.0
1700 56 52 3.0
1701 56 43 3.0001220703099998
1702 56 39 4.0
1703 56 46 4.0
1704 56 32 4.0
1705 56 53 4.0
1706 56 37 4.00012207031
1707 56 33 5.0
1708 56 40 5.0
1709 56 47 5.0
1710 56 26 5.0
1711 56 54 5.0
1712 56 59 5.0
1713 56 31 5.00012207031
1714 56 65 6.0
1715 56 20 6.0
1716 56 41 6.0
1717 56 48 6.0
1718 56 34 6.0
1719 56 27 6.0
1720 56 60 6.0
1721 56 58 6.0
1722 56 25 6.00012207031
1723 57 51 1.0
1724 57 56 1.0
1725 57 45 2.0
1726 57 52 2.0
1727 57 50 2.0
1728 57 55 2.0001220703099998
1729 57 44 3.0
1730 57 46 3.0
1731 57 39 3.0
1732 57 53 3.0
1733 57 49 3.0001220703099998
1734 57 33 4.0
1735 57 38 4.0
1736 57 47 4.0
1737 57 40 4.0
1738 57 54 4.0
1739 57 59 4.0
1740 57 43 4.00012207031
1741 57 34 5.0
1742 57 65 5.0
1743 57 41 5.0
1744 57 48 5.0
1745 57 27 5.0
1746 57 32 5.0
1747 57 58 5.0
1748 57 60 5.0
1749 57 37 5.00012207031
1750 57 35 6.0
1751 57 66 6.0
1752 57 71 6.0
1753 57 42 6.0
1754 57 21 6.0
1755 57 64 6.0
1756 57 28 6.0
1757 57 26 6.0
1758 57 31 6.00012207031
1759 58 52 1.0
1760 58 57 1.0
1761 58 59 1.0
1762 58 46 2.0
1763 58 65 2.0
1764 58 51 2.0
1765 58 53 2.0
1766 58 56 2.0
1767 58 60 2.0
1768 58 66 3.0
1769 58 71 3.0
1770 58 40 3.0
1771 58 45 3.0
1772 58 47 3.0
1773 58 54 3.0
1774 58 64 3.0
1775 58 50 3.0
1776 58 55 3.0001220703099998
1777 58 70 4.0
1778 58 39 4.0
1779 58 78 4.0
1780 58 34 4.0
1781 58 44 4.0
1782 58 41 4.0
1783 58 72 4.0
1784 58 48 4.0
1785 58 63 4.0
1786 58 49 4.00012207031
1787 58 35 5.0
1788 58 38 5.0
1789 58 69 5.0
1790 58 76 5.0
1791 58 77 5.0
1792 58 84 5.0
1793 58 42 5.0
1794 58 33 5.0
1795 58 28 5.0
1796 58 62 5.0
1797 58 43 5.00012207031
1798 58 68 6.0
1799 58 75 6.0
1800 58 80 6.0
1801 58 36 6.0
1802 58 83 6.0
1803 58 22 6.0
1804 58 89 6.0
1805 58 27 6.0
1806 58 29 6.0
1807 58 32 6.0
1808 58 37 6.00012207031
1809 58 61 6.00012207031
1810 59 65 1.0
1811 59 53 1.0
1812 59 58 1.0
1813 59 60 1.0
1814 59 66 2.0
1815 59 71 2.0
1816 59 47 2.0
1817 59 54 2.0
1818 59 52 2.0
1819 59 57 2.0
1820 59 64 2.0
1821 59 72 3.0
1822 59 70 3.0
1823 59 78 3.0
1824 59 41 3.0
1825 59 46 3.0
1826 59 48 3.0
1827 59 51 3.0
1828 59 56 3.0
1829 59 63 3.0
1830 59 69 4.0
1831 59 35 4.0
